PersonSequence1000
0.000945
0.000943
0.000802
0.001563
0.001015
0.000916
0.000893
0.000978
0.001158
0.000910
0.000970
0.001646
0.001377
0.000818
0.001020
0.000981
0.000914
0.000971
0.000704
0.000739
0.000702
0.000959
0.000990
0.000845
0.000800
0.000784
0.000658
0.000659
0.001760
0.000655
0.000804
0.000950
0.001068
0.001436
0.001044
0.001350
0.001172
0.001243
0.001270
0.001319
0.001394
0.001054
0.001043
0.001025
0.001012
0.002298
0.000894
0.002122
0.000807
0.000824
0.000842
0.000858
0.001088
0.000843
0.000787
0.000766
0.000734
0.000765
0.001016
0.001002
0.000790
0.000777
0.001905
0.000707
0.000693
0.000698
0.000767
0.005001
0.001293
0.001261
0.001255
0.001222
0.001347
0.001708
0.001260
0.001283
0.001148
0.001065
0.001040
0.001064
0.001157
0.001392
0.001095
0.000791
0.000704
0.000732
0.000715
0.000664
0.000684
0.000680
0.000851
0.000698
0.000722
0.000948
0.000779
0.000852
0.000895
0.000790
0.000872
0.000804
