MixedSequence200
0.001115
0.000390
0.000408
0.000447
0.000381
0.000665
0.000468
0.000558
0.000851
0.000614
0.000527
0.001222
0.000434
0.000936
0.000417
0.000592
0.000766
0.000395
0.000357
0.000410
0.000412
0.000437
0.000402
0.000701
0.000380
0.000355
0.000465
0.000545
0.000695
0.000486
0.000627
0.000442
0.000396
0.000337
0.000424
0.000663
0.000476
0.000499
0.000684
0.000425
0.000374
0.000323
0.000365
0.000368
0.000569
0.000380
0.000402
0.000605
0.000337
0.002352
0.000448
0.000396
0.000712
0.001441
0.000415
0.000767
0.001111
0.001527
0.000663
0.000645
0.000552
0.000707
0.000568
0.000591
0.010466
0.000667
0.001237
0.000646
0.000546
0.000616
0.000720
0.001177
0.000679
0.000715
0.002232
0.000714
0.000620
0.000553
0.001066
0.000544
0.000518
0.000654
0.000475
0.000512
0.000541
0.000476
0.000462
0.000490
0.000755
0.000526
0.000780
0.000639
0.000520
0.000468
0.000438
0.000497
0.000359
0.000582
0.000313
0.000435
