MixedSequence1000
0.003585
0.002026
0.001822
0.001671
0.001497
0.001972
0.001988
0.002890
0.002816
0.003458
0.003073
0.003094
0.002805
0.001791
0.001616
0.001661
0.001678
0.001700
0.002040
0.001722
0.001922
0.002073
0.002505
0.002613
0.003095
0.003061
0.002416
0.002027
0.002058
0.002305
0.002132
0.002195
0.001718
0.001896
0.001709
0.001671
0.001690
0.002068
0.001612
0.002554
0.001780
0.002036
0.002172
0.001924
0.001897
0.002241
0.003037
0.002368
0.003053
0.002920
0.002775
0.002791
0.003110
0.002621
0.001675
0.001633
0.002307
0.001637
0.001836
0.002525
0.002671
0.002754
0.003208
0.003272
0.003055
0.002942
0.002996
0.003411
0.003370
0.003262
0.003540
0.004212
0.003572
0.002549
0.002018
0.002329
0.001765
0.001927
0.001274
0.001206
0.001562
0.002372
0.002029
0.002591
0.003085
0.003121
0.002766
0.003095
0.003184
0.003100
0.003309
0.003208
0.003276
0.003521
0.003343
0.003297
0.003002
0.002499
0.003236
0.002601
