PersonSequence1000
0.002437
0.002224
0.002147
0.002117
0.001999
0.002136
0.001317
0.001210
0.001886
0.002825
0.001930
0.001840
0.001722
0.002145
0.001972
0.001879
0.002020
0.002176
0.001778
0.001600
0.001565
0.001763
0.001774
0.002174
0.002916
0.002550
0.001798
0.001209
0.001121
0.001173
0.001789
0.001483
0.001548
0.002213
0.001450
0.001509
0.001503
0.001488
0.001869
0.002945
0.001730
0.002163
0.002093
0.002576
0.002564
0.002587
0.002365
0.002436
0.002455
0.002391
0.002225
0.002350
0.002311
0.002231
0.002451
0.002362
0.002280
0.003328
0.002386
0.002327
0.002420
0.002859
0.002173
0.001601
0.001416
0.001243
0.001290
0.001101
0.001049
0.000980
0.001564
0.001636
0.001836
0.001976
0.001751
0.001687
0.001708
0.001526
0.001478
0.001467
0.001730
0.001638
0.001907
0.001369
0.001478
0.001718
0.002629
0.002041
0.002194
0.001986
0.002163
0.002259
0.002598
0.002018
0.001959
0.002022
0.002186
0.002074
0.002733
0.002509
