PersonSequence10000
0.011420
0.010179
0.007472
0.006302
0.012909
0.011795
0.012528
0.007523
0.007955
0.012217
0.011330
0.014778
0.013160
0.006047
0.006303
0.012732
0.007131
0.009321
0.011259
0.010349
0.008035
0.009852
0.012001
0.005591
0.006272
0.005724
0.011837
0.013347
0.009738
0.007406
0.006156
0.011594
0.011214
0.009256
0.011349
0.011711
0.012887
0.008786
0.008456
0.006933
0.007936
0.007109
0.011698
0.008756
0.007077
0.007578
0.015743
0.016556
0.010519
0.015945
0.016795
0.007741
0.006172
0.013238
0.013343
0.011852
0.008860
0.006510
0.011826
0.012497
0.010790
0.011389
0.009120
0.008242
0.010532
0.008429
0.006809
0.012817
0.009968
0.010037
0.005919
0.006165
0.011160
0.011842
0.010627
0.011051
0.012428
0.010510
0.006349
0.009729
0.006487
0.007360
0.011884
0.009571
0.007866
0.006442
0.009663
0.012796
0.010558
0.008262
0.008280
0.011938
0.009315
0.007994
0.007171
0.010004
0.011297
0.012724
0.014351
0.007459
