MixedSequence2000
0.001438
0.001162
0.001366
0.001921
0.001291
0.001381
0.001608
0.001317
0.001268
0.001413
0.001185
0.001850
0.001251
0.001572
0.001455
0.002079
0.001415
0.001790
0.001810
0.000800
0.000955
0.001167
0.001559
0.000936
0.000953
0.001127
0.001320
0.001277
0.001327
0.001029
0.001951
0.001915
0.001480
0.001615
0.001365
0.001685
0.001508
0.001370
0.001521
0.001341
0.001704
0.001384
0.001460
0.001594
0.001892
0.001085
0.001651
0.001333
0.001128
0.001964
0.001959
0.001008
0.001202
0.001257
0.001068
0.001806
0.001348
0.001822
0.001686
0.001753
0.001572
0.001739
0.002755
0.004399
0.009945
0.001493
0.002204
0.001681
0.001689
0.001205
0.001335
0.001196
0.002700
0.002117
0.001450
0.001434
0.001329
0.001489
0.001577
0.001687
0.001607
0.001616
0.001708
0.001504
0.001612
0.002200
0.001720
0.001677
0.001551
0.002024
0.001951
0.001755
0.001722
0.001803
0.001905
0.001929
0.001939
0.001616
0.001284
0.001196
