PersonSequence2000
0.004828
0.001044
0.001192
0.001040
0.001324
0.002652
0.001938
0.001301
0.001310
0.000822
0.000969
0.000971
0.001196
0.001799
0.000844
0.001123
0.001342
0.000914
0.000919
0.001037
0.003563
0.001041
0.001135
0.000997
0.001051
0.001162
0.001109
0.001148
0.001336
0.001493
0.002385
0.002238
0.001129
0.001150
0.000704
0.000923
0.001103
0.000834
0.000837
0.000877
0.002136
0.001434
0.000784
0.000951
0.001205
0.001264
0.001189
0.000962
0.002959
0.001043
0.001103
0.001477
0.000941
0.000914
0.000961
0.001940
0.001420
0.000913
0.001010
0.001113
0.000835
0.001173
0.001083
0.004139
0.001070
0.001236
0.001047
0.000869
0.001459
0.001124
0.001587
0.000887
0.001588
0.001011
0.001086
0.001250
0.001451
0.001448
0.000753
0.000770
0.000781
0.000875
0.000825
0.000777
0.000805
0.001335
0.000981
0.001315
0.001049
0.001103
0.001353
0.001032
0.001377
0.001913
0.001114
0.000995
0.001178
0.001073
0.001030
0.000961
