PersonSequence10000
0.003295
0.002908
0.003195
0.002891
0.003196
0.004105
0.003603
0.003309
0.003424
0.003186
0.003632
0.003249
0.002581
0.004970
0.002992
0.003668
0.003361
0.003177
0.002921
0.002869
0.004280
0.003343
0.003397
0.003462
0.003337
0.003579
0.002952
0.004138
0.003515
0.003306
0.007469
0.002954
0.002805
0.002970
0.007596
0.004152
0.003784
0.003817
0.003219
0.003601
0.003358
0.003164
0.004661
0.002961
0.003833
0.003637
0.003088
0.003121
0.003118
0.007338
0.004851
0.003582
0.003465
0.004082
0.003061
0.003798
0.003849
0.004061
0.003539
0.003814
0.003268
0.004706
0.003530
0.004708
0.003337
0.003216
0.003309
0.002858
0.004268
0.003613
0.003089
0.007679
0.004508
0.003395
0.003566
0.003317
0.005253
0.003108
0.003413
0.003397
0.003282
0.003513
0.003016
0.002447
0.003163
0.002641
0.003446
0.004234
0.004077
0.003887
0.038429
0.003787
0.013439
0.002926
0.002852
0.003449
0.003257
0.003483
0.005052
0.003203
